sec,hr,ve,vo2,vco2,fat,cho,rer
424.0,182.0,173.224,4576.2330907,5197.2402853,0.0,33933.0,1.1357027018274126
425.0,183.0,168.466,4569.9704124,5076.9671709,0.0,33707.0,1.1109409280034577
427.0,183.0,161.593,4489.1884093,4759.8962222,0.0,32751.0,1.0603021722900268
428.0,183.0,163.525,4531.190151,5014.9609663,0.0,33391.0,1.1067646245640863
429.0,183.0,166.974,4328.5602258,4811.8329809,0.0,31931.0,1.1116474600998951
430.0,183.0,171.368,4506.6632785,4884.4311277,0.0,33046.0,1.083824289913609
431.0,183.0,174.513,4684.0733685,5023.9631903,0.0,34264.0,1.0725628731790862
432.0,183.0,175.241,4543.4567205,4948.4211806,0.0,33354.0,1.0891313563685567
434.0,183.0,170.359,4323.2980351,4744.136268,0.0,31794.0,1.097341943461519
435.0,182.0,176.035,4459.0256701,4889.468387,0.0,32787.0,1.096532908475126
436.0,183.0,175.357,4515.803919,4957.9458589,0.0,33214.0,1.0979099065926472
437.0,182.0,168.585,4379.7615215,4804.9436317,0.0,32208.0,1.0970788268066207
438.0,183.0,172.271,4490.2319026,4921.1506798,0.0,33012.0,1.0959680449801454
439.0,183.0,162.991,4159.5124235,4536.2568514,0.0,30545.0,1.0905741802263906
441.0,182.0,168.414,4429.2910304,4819.1717195,0.0,32508.0,1.088023271991859
442.0,182.0,162.246,4339.290462,4751.0511201,0.0,31895.0,1.0948912412538103
443.0,183.0,169.211,4397.7503291,4819.6826426,0.0,32332.0,1.0959427620772524
444.0,183.0,170.143,4428.6064178,4810.2987197,0.0,32491.0,1.0861879033471693
445.0,183.0,165.243,4230.7319974,4585.372316,0.0,31023.0,1.0838248130153232
447.0,183.0,103.472,3209.575769,3408.6165004,0.0,23424.0,1.0620146541865296
448.0,182.0,184.333,5143.4546175,5582.5506266,0.0,37728.0,1.085369861650189
449.0,183.0,178.245,4842.2592117,5239.1196755,0.0,35493.0,1.0819577074356317
450.0,183.0,175.309,4806.0858623,5127.6637356,0.0,35113.0,1.0669105551822384
451.0,183.0,184.294,4797.2157986,5186.2069523,0.0,35156.0,1.0810868574671002
452.0,183.0,174.407,4759.889889,5130.1622946,0.0,34858.0,1.077790119989055
453.0,182.0,168.1,4448.1963902,4752.2125837,0.0,32509.0,1.0683459467234384
455.0,183.0,174.053,4609.0275756,4963.8559555,0.0,33747.0,1.0769855189798487
456.0,183.0,169.252,4486.5589832,4834.7792923,0.0,32855.0,1.0776141159413968
457.0,183.0,174.105,4586.1608519,4992.6735314,0.0,33664.0,1.0886389929676334
458.0,183.0,167.946,4317.6681257,4706.1674365,0.0,31703.0,1.0899789653789138
459.0,183.0,181.444,4656.8460086,5077.1961577,0.0,34195.0,1.0902649880034088
460.0,183.0,176.914,4388.0438522,4806.092284,0.0,32256.0,1.0952698846868647
461.0,183.0,178.766,4445.3224895,4791.1668662,0.0,32554.0,1.0777996146549311
462.0,183.0,178.108,4518.7717293,4855.3988721,0.0,33068.0,1.074495275036198
463.0,183.0,172.418,4396.5479253,4697.5337467,0.0,32132.0,1.0684595793140277
464.0,183.0,173.2,4368.1036681,4681.4054565,0.0,31947.0,1.071724897622743
466.0,184.0,173.394,4420.653794,4672.7509413,0.0,32228.0,1.0570271183964153
467.0,184.0,175.689,4366.914433,4725.1305604,0.0,32009.0,1.0820295732595593
468.0,184.0,180.167,4673.8205996,4950.5707233,0.0,34090.0,1.0592128255251572
469.0,184.0,176.857,4397.8110907,4710.6404609,0.0,32160.0,1.0711329713232878
470.0,184.0,173.421,4467.3132644,4789.6434619,0.0,32675.0,1.07215303212977
471.0,184.0,176.649,4515.0219934,4766.4790824,0.0,32906.0,1.055693436126685
472.0,184.0,182.222,4553.5566809,4848.6539684,0.0,33253.0,1.0648058887106406
473.0,184.0,181.371,4587.891092,4952.8480438,0.0,33611.0,1.0795478673058263
474.0,184.0,181.118,4334.6327691,4689.3478607,0.0,31771.0,1.081832789649133
475.0,185.0,179.615,4326.2657511,4741.6131027,0.0,31807.0,1.0960059727016065
476.0,185.0,181.321,4420.4278002,4897.8093352,0.0,32583.0,1.1079944196754894
477.0,185.0,180.058,4496.8886051,4789.3001353,0.0,32841.0,1.0650252999081122
478.0,185.0,188.04,4652.2874443,5025.207151,0.0,34087.0,1.0801583546083129
479.0,185.0,179.755,4406.7664757,4718.1856756,0.0,32222.0,1.0706684144978504
480.0,185.0,174.353,4339.2502613,4676.6664785,0.0,31777.0,1.0777591051176
481.0,185.0,183.0,4577.6632108,4882.0777121,0.0,33441.0,1.0664999776702226
482.0,185.0,186.447,4560.0234282,4862.4238384,0.0,33311.0,1.066315538716293
483.0,185.0,181.152,4323.5310124,4817.9420572,0.0,31913.0,1.114353532652366
484.0,185.0,180.12,4428.0995098,4891.8654657,0.0,32617.0,1.104732505417645
485.0,186.0,180.9,4461.4276522,4886.6260999,0.0,32796.0,1.095305467408023
486.0,186.0,177.939,4371.8950203,4779.4988011,0.0,32123.0,1.093232746648164
487.0,186.0,179.755,4400.1792974,4818.2693288,0.0,32344.0,1.0950165898119295
488.0,186.0,176.581,4324.1471244,4699.2107375,0.0,31728.0,1.0867370147938806
490.0,186.0,102.153,3117.3444108,3287.4128993,0.0,22714.0,1.0545555659204031
491.0,186.0,184.835,5249.8248773,5330.4534576,0.0,37926.0,1.0153583371225647
492.0,186.0,184.303,5077.6885112,5153.0090467,0.0,36679.0,1.0148336266263407
493.0,186.0,182.727,4867.2331342,4850.9890521,399.0,34619.0,0.996662563380032
494.0,186.0,183.515,4835.9506824,4924.9432602,0.0,34960.0,1.0184022922574212
495.0,186.0,184.825,4532.3730295,4654.9052135,0.0,32827.0,1.0270348850817157
496.0,186.0,178.213,4494.9580147,4621.8241573,0.0,32565.0,1.028224099576705
497.0,186.0,179.878,4643.9623404,4617.8547952,641.0,32754.0,0.99437817465209
498.0,186.0,183.959,4680.4439798,4640.6365068,976.0,32660.0,0.9914949365547792
498.0,186.0,182.308,4457.8480363,4510.5922157,0.0,32180.0,1.0118317580524296
499.0,186.0,180.867,4376.9762384,4555.037292,0.0,31796.0,1.0406812931808582
500.0,186.0,175.636,4428.7757411,4640.4458331,0.0,32222.0,1.0477942673944076
501.0,186.0,170.903,4335.5078633,4475.8677467,0.0,31438.0,1.032374496327903
502.0,186.0,191.871,5101.2898335,5271.4929477,0.0,36999.0,1.033364721424429
503.0,185.0,163.009,4360.5989144,4587.4928689,0.0,31756.0,1.0520327503065527
505.0,185.0,151.328,4052.1422823,4266.2018784,0.0,29514.0,1.052826278345414
506.0,185.0,185.938,4720.4546905,4846.304308,0.0,34187.0,1.0266604862775772
507.0,185.0,185.067,4495.4627088,4688.1091902,0.0,32672.0,1.0428535378622736
508.0,185.0,177.06,4522.5647487,4658.441374,0.0,32778.0,1.0300441525660982
509.0,185.0,179.228,4354.1346586,4571.0589054,0.0,31693.0,1.049820288945714
510.0,185.0,182.788,4128.9999447,4401.1229991,0.0,30160.0,1.0659053180054647
511.0,185.0,183.0,3958.8219822,4256.7989056,0.0,28976.0,1.0752690888198029
511.0,185.0,185.091,3830.4565298,4211.6925799,0.0,28183.0,1.0995275751425655
512.0,185.0,183.857,3807.1764256,4191.4108262,0.0,28020.0,1.1009237181698102
513.0,184.0,177.095,3694.3453298,4062.6709808,0.0,27183.0,1.099699843441528
514.0,184.0,178.078,3822.4054898,4252.4732008,0.0,28203.0,1.112512320356285
515.0,184.0,174.245,3872.9557075,4123.40508,0.0,28282.0,1.0646662113937952
516.0,183.0,169.347,3643.8229775,4065.9299072,0.0,26904.0,1.1158417772505524
517.0,183.0,169.129,3779.8457269,4036.158802,0.0,27621.0,1.0678104593729576
518.0,183.0,171.0,3723.0504078,4167.056846,0.0,27509.0,1.1192587769614353
